element,created,fond,title,type_formatted,type
div1,1784-01-06,Tursko 1,DSCN1757-div1-zone_pv1_tnh_cjb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN1757-div1-zone_rjg_wnh_cjb,SUMMARY,summary_Croatian
div1,1792-05-26,Tursko 6,DSCN0449-div1-zone_x12_jxb_2mb,IʿLĀM,iʿlām_maʿrūz
div1,1792-06-03,Tursko 6,DSCN0449-div1-zone_nmc_mxb_2mb,BUYURULDU,buyuruldu
div1,1837-04-05,Tursko 3,DSCN9323-div1-zone_o54_hgm_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9323-div1-zone_ovs_dgm_ylb,SUMMARY,summary_Croatian
div1,1839-06-04,Tursko 4,DSCN2276-div1-zone_l4f_mdg_dmb,DEFTER,defter
div1,2050-12-30,Tursko 4,DSCN2262-div1-zone_v4k_qvf_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2262-div1-zone_gws_rvf_dmb,UNKNOWN,unknown
div1,1872-02-19,Tursko 3,DSCN9337-div1-zone_wch_vj1_zlb,UNKNOWN,unkown
div1,1788-06-06,Tursko 3,DSCN8997-div1-zone_dwr_4my_wkb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN8997-div1-zone_o5p_mmy_wkb,UNKNOWN,unknown
div1,1849-11-14,Tursko 3,DSCN0312-div1-zone_cns_wx4_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0312-div1-zone_ggq_cy4_2kb,SUMMARY,summary_Croatian
div1,1858-08-09,Tursko 1,DSCN1018-div1-zone_w42_dxg_z3b,[Missing D] UNKONOWN_CROATIAN,unkonown_Croatian
div1,2050-12-30,Tursko 1,DSCN1018-div1-zone_fhc_fxg_z3b,[Missing D] SUMMARY_OTTOMAN,summary_Ottoman
div1,1828-03-13,Tursko 3,DSCN8982-div1-zone_vcq_qgs_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8982-div1-zone_bwz_tgs_wkb,SUMMARY,summary_Croatian
div1,1858-02-22,Tursko 3,DSCN0306-div1-zone_z1x_rxn_2kb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN0306-div1-zone_wgh_wxn_2kb,SUMMARY,summary_Croatian
div1,1785-12-06,Tursko 4,DSCN2277-div1-zone_t5x_xdg_dmb,[Missing D] VARAKA,varaka
div1,1704-07-23,Tursko 1,DSCN1756-div1-zone_gr1_gmh_cjb,HÜCCET,hüccet
div1,1857-06-05,Tursko 1,DSCN1965-div1-zone_pvr_cs2_djb,NĀME,emr_nāme_ṣūret
div1,1857-07-23,Tursko 1,DSCN1965-div1-zone_pln_2s2_djb,UNKNOWN,unknown
div1,2050-12-30,Tursko 1,DSCN1965-div1-zone_t3m_hs2_djb,SUMMARY,summary_Craotian
div1,2050-12-30,Tursko 4,DSCN2288-div1-zone_spd_x3g_dmb,UNKNOWN,unknown_Croatian
div1,1803-08-04,Tursko 1,DSCN1959-div1-zone_ijp_m42_djb,IʿLĀM,iʿlām
div1,1804-04-03,Tursko 1,DSCN1959-div1-zone_v5p_q42_djb,BUYURULDU,buyuruldu
div1,1803-11-01,Tursko 1,DSCN1959-div1-zone_gb1_s42_djb,IʿLĀM,iʿlām
div1,1820-10-06,Tursko 4,DSCN2061-div1-zone_dyh_m25_bmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2061-div1-zone_anb_r25_bmb,SUMMARY,summary_Croatian
div1,1708-04-01,Tursko 3,DSCN9134-div1-zone_njf_3dk_hlb,HURŪF,hurūf
div1,1778-01-27,Tursko 3,DSCN9120-div1-zone_vsh_swv_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9120-div1-zone_tpx_qwv_glb,SUMMARY,summary_Serbian
div1,1858-06-21,Tursko 7,DSCN0662-div1-zone_dnj_bfq_2mb,TEZKIRE,tezkire
div1,1773-03-22,Tursko 3,DSCN0104-div1-zone_azy_lv5_2jb,EMIN,EMIN_zabt_tezkire
div1,1777-03-08,Tursko 4,DSCN2049-div1-zone_czs_km4_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2049-div1-zone_ezq_pm4_bmb,SUMMARY,summary_Croatian
div1,1774-07-25,Tursko 1,DSCN0886-div1-zone_mxh_nz1_x3b,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN0886-div1-zone_enx_rz1_x3b,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN0886-div1-zone_qkj_5z1_x3b,SUMMARY,summary_Serbian
div1,1850-11-04,Tursko 3,DSCN0138-div1-zone_a2v_s4w_2jb,EMIN,EMIN_hurūf
div1,2050-12-30,Tursko 3,DSCN0138-div1-zone_udc_v4w_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2115-div1-zone_ip2_cwj_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2115-div1-zone_mlf_3wj_cmb,SUMMARY,summary_Croatian
div1,1822-08-24,Tursko 3,DSCN9054-div1-zone_pxy_znc_ykb,TEZKIRE,tezkire
div1,1790-09-08,Tursko 4,DSCN2129-div1-zone_yf3_m2k_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2129-div1-zone_dfg_q2k_cmb,SUMMARY,summary_Croatian
div1,1796-07-04,Tursko 3,DSCN9068-div1-zone_tsy_z5s_flb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9068-div1-zone_iqv_x5s_flb,SUMMARY,summary_Croatian
div1,1785-02-17,Tursko 1,DSCN0919-div1-zone_xdt_5ty_y3b,EMIN,EMIN_mektūb
div1,2050-12-30,Tursko 1,DSCN0919-div1-zone_t13_wty_y3b,SUMMARY,summary_Serbian
div1,1802-05-27,Tursko 4,DSCN2317-div1-zone_ayb_5rm_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2317-div1-zone_xcc_xrm_dmb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2471-div1-zone_ghz_1xv_dmb,MÜRĀSELE,mürāsele
div1,1779-12-20,Tursko 4,DSCN2459-div1-zone_d5s_xsv_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2459-div1-zone_sz4_btv_dmb,SUMMARY,summary_Croatian
div1,1790-01-01,Tursko 6,DSCN0528-div1-zone_czz_jq3_2mb,IʿLĀM,iʿlām_maʿrūz
div1,1790-01-07,Tursko 6,DSCN0528-div1-zone_ew1_nq3_2mb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 6,DSCN0528-div1-zone_jqw_pq3_2mb,SUMMARY,summary_Croatian
div1,1820-10-06,Tursko 3,DSCN9281-div1-zone_ubz_fsv_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9281-div1-zone_j3z_dsv_nlb,SUMMARY,summary_Croatian
div1,1839-10-13,Tursko 1,DSCN1811-div1-zone_jpb_sl4_cjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1811-div1-zone_bbp_vl4_cjb,SUMMARY,summary_Croatian
div1,1847-12-07,Tursko 3,DSCN9295-div1-zone_s5v_j1w_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9295-div1-zone_sym_31w_nlb,SUMMARY,summary_Croatian
div1,1775-09-26,Tursko 1,DSCN1839-div1-zone_up3_c1q_cjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1839-div1-zone_o1g_f1q_cjb,SUMMARY,summary_Crotatian
div1,1820-10-06,Tursko 3,DSCN9283-div1-zone_kl3_25v_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9283-div1-zone_xws_c5v_nlb,SUMMARY,sumamry_Croatian
div1,1775-05-29,Tursko 1,DSCN1807-div1-zone_vcb_z2j_cjb,EMIN,EMIN
div1,2050-12-30,Tursko 1,DSCN1807-div1-zone_gvz_ffj_cjb,SUMMARY,summary_Croatian
div1,1849-11-14,Tursko 3,DSCN9297-div1-zone_gwl_xll_tlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9297-div1-zone_gks_vll_tlb,SUMMARY,summary_Croatian
div1,1775-05-29,Tursko 1,DSCN1813-div1-zone_ssd_xm4_cjb,HÜCCET,hüccet
div1,1791-04-02,Tursko 4,DSCN2329-div1-zone_xpb_zym_dmb,UNKNOWN,unknown
div1,1796-04-28,Tursko 3,DSCN0264-div1-zone_mln_425_xjb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2315-div1-zone_ohs_xvg_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2315-div1-zone_bgl_1wg_dmb,UNKNOWN,unknown
div1,1772-04-02,Tursko 6,DSCN0516-div1-zone_ydx_yn3_2mb,EMIN,EMIN
div1,2050-12-30,Tursko 6,DSCN0516-div1-zone_ox1_243_2mb,UNKNOWN,unknown
div1,2050-12-30,Tursko 6,DSCN0516-div1-zone_egn_f43_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN0927-div1-zone_acy_fxy_y3b,ʿARZIHĀL,ʿarz-ı_hāl
div1,1787-01-18,Tursko 3,DSCN9081-div1-zone_kff_5tz_flb,MÜRĀSELE,mürāsele
div1,1774-05-05,Tursko 3,DSCN9095-div1-zone_l23_dd1_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9095-div1-zone_gdb_1d1_glb,SUMMARY,summary_Croatian
div1,1821-09-26,Tursko 4,DSCN2103-div1-zone_oj2_2qj_cmb,EMIN,EMIN
div1,1732-06-22,Tursko 3,DSCN9056-div1-zone_b1c_spc_ykb,EMIN,EMIN
div1,1784-02-24,Tursko 4,DSCN2088-div1-zone_x1y_fs5_bmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2088-div1-zone_ly2_3s5_bmb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 7,DSCN0648-div1-zone_efv_rbq_2mb,UNKNOWN,unknown
div1,2050-12-30,Tursko 7,DSCN0648-div1-zone_yw3_vbq_2mb,UNKNOWN,unknown
div1,2050-12-30,Tursko 7,DSCN0648-div1-zone_ojb_wbq_2mb,SUMMARY,summary_Croatian
div1,1780-04-01,Tursko 3,DSCN9136-div1-zone_ccc_j2k_hlb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN9136-div1-zone_mdk_h2k_hlb,SUMMARY,summary_Serbian
div1,2050-12-30,Tursko 4,DSCN2063-div1-zone_cdc_5f5_bmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2063-div1-zone_c1t_wf5_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2063-div1-zone_v3j_bg5_bmb,SUMMARY,summary_Croatian
div1,1826-08-03,Tursko 3,DSCN9122-div1-zone_mdb_2yv_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9122-div1-zone_bmc_cyv_glb,SUMMARY,summary_Croatian
div1,1850-11-04,Tursko 6,DSCN0489-div1-zone_zml_1kc_2mb,NĀME,tapu_nāme
div1,2050-12-30,Tursko 1,DSCN1797-div1-zone_dwd_zz3_cjb,UNKNOWN,unknown
div1,2050-12-30,Tursko 1,DSCN1797-div1-zone_ehg_d1j_cjb,SUMMARY,summary_Croatian
div1,1783-10-11,Tursko 2,DSCN8957-div1-zone_ln2_v3n_2jb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 2,DSCN8957-div1-zone_ps5_1jn_2jb,SUMMARY,summary_Croatian
div1,1767-11-19,Tursko 1,DSCN1967-div1-zone_ej1_h1z_djb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1967-div1-zone_klz_k1z_djb,SUMMARY,summary_Croatian
div1,1757-09-24,Tursko 3,DSCN9308-div1-zone_pbd_fwl_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9308-div1-zone_btr_cwl_ylb,SUMMARY,summary_Croatian
div1,1790-10-24,Tursko 4,DSCN1998-div1-zone_rnl_bvp_zlb,MÜRĀSELE,mürāsele
div1,1847-09-12,Tursko 3,DSCN0310-div1-zone_yns_rv4_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0310-div1-zone_x4x_gw4_2kb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2261-div1-zone_old_dvf_dmb,UNKNOWN,unknown
div1,1784-02-06,Tursko 1,DSCN1768-div1-zone_ahr_cc3_cjb,IʿLĀM,iʿlām
div1,1784-02-29,Tursko 1,DSCN1768-div1-zone_pwz_2c3_cjb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN1768-div1-zone_pnr_gc3_cjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0304-div1-zone_npj_wwn_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0304-div1-zone_gkg_zwn_2kb,SUMMARY,summary_Croatian
div1,1770-06-10,Tursko 3,DSCN8980-div1-zone_ztc_5fs_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8980-div1-zone_zjt_wfs_wkb,SUMMARY,summary_Croatian
div1,1838-04-03,Tursko 4,DSCN2274-div1-zone_yhc_pcg_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2274-div1-zone_cpx_rcg_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 3,DSCN9321-div1-zone_yck_rfm_ylb,FETVĀ,fetvā
div1,2050-12-30,Tursko 3,DSCN9321-div1-zone_e2l_mfm_ylb,SUMMARY,summary_Croatian
div1,1806-01-05,Tursko 3,DSCN8995-div1-zone_ajk_hly_wkb,EMIN,EMIN
div1,1794-01-29,Tursko 6,DSCN0477-div1-zone_gfd_gfc_2mb,HÜCCET,hüccet
div1,2050-12-30,Tursko 6,DSCN0477-div1-zone_hgv_kfc_2mb,SUMMARY,summary_Croatian
div1,1837-04-05,Tursko 3,DSCN9335-div1-zone_gdk_431_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9335-div1-zone_y5h_m31_zlb,SUMMARY,summary_Croatian
div1,1816-06-26,Tursko 4,DSCN1999-div1-zone_xl1_wvp_zlb,EMIN,EMIN
div1,1769-04-05,Tursko 1,DSCN1741-div1-zone_ckb_h3f_bjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1741-div1-zone_qxv_j3f_bjb,SUMMARY,summary_Serbian
div1,1841-08-24,Tursko 4,DSCN2248-div1-zone_g5w_2qf_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2248-div1-zone_gkz_hqf_dmb,SUMMARY,summary_Croatian
div1,1666-06-23,Tursko 1,DSCN1755-div1-zone_irt_3lh_cjb,HÜCCET,hüccet
div1,1856-03-13,Tursko 1,DSCN1782-div1-zone_aj2_yt3_cjb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 1,DSCN1782-div1-zone_llj_g53_cjb,SUMMARY,summary_Crotatian
div1,1784-11-12,Tursko 3,DSCN0107-div1-zone_f2h_s1v_2jb,EMIN,EMIN_temessük
div1,2050-12-30,Tursko 3,DSCN0107-div1-zone_afl_v1v_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 7,DSCN0661-div1-zone_h1k_t2q_2mb,SENED,cizye_senedi
div1,2050-12-30,Tursko 4,DSCN2076-div1-zone_zkz_l2h_j3b,DEFTER,defter
div1,2050-12-30,Tursko 4,DSCN2076-div1-zone_zvg_dn5_bmb,DEFTER,defter
div1,1830-07-29,Tursko 3,DSCN0113-div1-zone_b1b_tdv_2jb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 3,DSCN0113-div1-zone_jyq_wdv_2jb,UNKNOWN,unknown
div1,2050-12-30,Tursko 1,DSCN0891-div1-zone_blg_qcb_x3b,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN0891-div1-zone_x1c_wcb_x3b,SUMMARY,sumamry_Croatian
div1,2050-12-30,Tursko 3,DSCN9057-div1-zone_qby_4qc_ykb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9057-div1-zone_c4s_mqc_ykb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9057-div1-zone_e44_nqc_ykb,SUMMARY,summary_Croatian
div1,1787-03-02,Tursko 4,DSCN2102-div1-zone_d23_rpj_cmb,MÜRĀSELE,mürāsele
div1,1831-01-28,Tursko 3,DSCN9043-div1-zone_q1w_n4p_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9043-div1-zone_i34_m4p_xkb,SUMMARY,summary_Croatian
div1,1787-07-22,Tursko 3,DSCN0098-div1-zone_pkn_tbv_l3b,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN0098-div1-zone_hvm_rbv_l3b,SUMMARY,summary_Cratian
div1,1774-03-12,Tursko 4,DSCN2300-div1-zone_ddt_g4g_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2300-div1-zone_mrt_j4g_dmb,SUMMARY,summary_Croatian
div1,1850-09-16,Tursko 3,DSCN9255-div1-zone_dkr_dch_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9255-div1-zone_ugc_bch_nlb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0271-div1-zone_ahd_kg5_xjb,[Missing D] MEKTŪB,mektūb
div1,2050-12-30,Tursko 4,DSCN2466-div1-zone_hzh_2vv_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2466-div1-zone_zgd_hvv_dmb,UNKNOWN,unknown
div1,1845-08-04,Tursko 4,DSCN2472-div1-zone_tsk_3xv_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2472-div1-zone_wml_kxv_dmb,SUMMARY,summary_Croatian
div1,1782-12-04,Tursko 3,DSCN0265-div1-zone_lsl_2h5_xjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0265-div1-zone_bzz_mh5_xjb,[Missing D] SUMMRY_CROATIAN,summry_Croatian
div1,1825-08-13,Tursko 3,DSCN9241-div1-zone_fxn_wws_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9241-div1-zone_zwy_tws_mlb,SUMMARY,summary_Croatian
div1,1830-06-20,Tursko 3,DSCN9269-div1-zone_tlh_3mh_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9269-div1-zone_ent_gmh_nlb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0259-div1-zone_t5h_bst_xjb,MÜRĀSELE,mürāsele
div1,1766-03-16,Tursko 1,DSCN1875-div1-zone_sfm_vdw_cjb,HÜCCET,hüccet
div1,1835-08-01,Tursko 1,DSCN1849-div1-zone_o3q_c3q_cjb,HÜCCET,hüccet
div1,1765-12-02,Tursko 4,DSCN2415-div1-zone_qrq_ht5_dmb,MÜRĀSELE,mürāsele
div1,1795-07-16,Tursko 4,DSCN2373-div1-zone_uy5_vsn_dmb,MÜRĀSELE,mürāsele
div1,1764-07-24,Tursko 4,DSCN2367-div1-zone_vph_5qn_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2367-div1-zone_lb5_wqn_dmb,SUMMARY,summary_Croatian
div1,1815-12-01,Tursko 3,DSCN0216-div1-zone_ccz_pbk_kjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0216-div1-zone_z3p_vbk_kjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2401-div1-zone_rd5_4sw_j3b,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2401-div1-zone_vm2_1bt_dmb,SUMMARY,summary_Serbian
div1,1777-10-18,Tursko 4,DSCN2429-div1-zone_xxf_1bv_dmb,HURŪF,hurūf
div1,1784-02-20,Tursko 6,DSCN0558-div1-zone_thq_ccj_2mb,MÜRĀSELE,mürāsele
div1,1784-01-06,Tursko 6,DSCN0558-div1-zone_xkh_gcj_2mb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 6,DSCN0558-div1-zone_h3r_hcj_2mb,SUMMARY,summary_Croatian
div1,1786-11-06,Tursko 1,DSCN1646-div1-zone_ebz_qgk_1jb,EMIN,EMIN
div1,2050-12-30,Tursko 1,DSCN1646-div1-zone_sd3_tgk_1jb,SUMMARY,summary_Croatian
div1,1854-10-01,Tursko 1,DSCN0955-div1-zone_ez5_jpz_y3b,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN0955-div1-zone_amc_spz_y3b,SUMMARY,summary_Croatian
div1,1854-10-01,Tursko 1,DSCN0955-div1-zone_dhk_g1k_1jb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN0955-div1-zone_tkx_l1k_1jb,SUMMARY,summary_Croatian
div1,1820-01-18,Tursko 3,DSCN9030-div1-zone_oyw_tfp_xkb,EMIN,EMIN
div1,1805-03-30,Tursko 3,DSCN9018-div1-zone_jxx_1r4_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9018-div1-zone_m45_yq4_xkb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN0996-div1-zone_ymg_vwf_z3b,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 1,DSCN0996-div1-zone_k5q_wwf_z3b,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN0996-div1-zone_dyq_zwf_z3b,SUMMARY,summary_Serbian
div1,2050-12-30,Tursko 3,DSCN9193-div1-zone_kmw_vzq_jlb,FETVĀ,fetvā
div1,2050-12-30,Tursko 3,DSCN9193-div1-zone_iy3_5zq_jlb,SUMMARY,summary_Croatian
div1,1857-06-06,Tursko 3,DSCN0160-div1-zone_cxj_v4d_fjb,NĀME,zabt_nāme
div1,2050-12-30,Tursko 3,DSCN0160-div1-zone_lnj_y4d_fjb,SUMMARY,summary_Croatian
div1,1719-04-17,Tursko 2,DSCN8931-div1-zone_cnn_hzz_djb,[Missing D] BERĀT,berāt
div1,2050-12-30,Tursko 2,DSCN8931-div1-zone_p3b_kzz_djb,TUĞRA,tuğra
div1,2050-12-30,Tursko 1,DSCN1915-div1-zone_gyq_qhx_cjb,EMIN,EMIN
div1,2050-12-30,Tursko 1,DSCN1915-div1-zone_fy1_thx_cjb,SUMMARY,summary_Croatian
div1,1777-05-22,Tursko 2,DSCN8919-div1-zone_gbb_dhz_djb,BUYURULDU,beyāz_üzerine_buyuruldu
div1,2050-12-30,Tursko 2,DSCN8919-div1-zone_tp2_ghz_djb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 2,DSCN8919-div1-zone_xqd_hhz_djb,SUMMARY,summary_Croatian
div1,1774-03-12,Tursko 3,DSCN9352-div1-zone_v5c_kw1_zlb,TEZKIRE,tezkire
div1,1784-05-07,Tursko 3,DSCN0410-div1-zone_gs2_bwg_skb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 3,DSCN0410-div1-zone_bz1_jwg_skb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2213-div1-zone_ff2_5yy_cmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2213-div1-zone_cry_xyy_cmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 3,DSCN9346-div1-zone_dkm_dq1_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0404-div1-zone_n4l_2j3_qkb,SUMMARY,summary_Croatian
div1,1857-06-06,Tursko 3,DSCN0362-div1-zone_u3y_3rr_kkb,NĀME,zabtnāme_sūret
div1,2050-12-30,Tursko 3,DSCN0362-div1-zone_ymh_4rr_kkb,SUMMARY,summary_Croatian
div1,1820-09-04,Tursko 6,DSCN0438-div1-zone_p2m_rrb_2mb,ŞIKKA,şıkka
div1,2050-12-30,Tursko 6,DSCN0438-div1-zone_gx5_5rb_2mb,UNKNOWN,unknown
div1,1839-05-05,Tursko 3,DSCN0405-div1-zone_ezj_rj3_qkb,TAHVĪL,edā_tahvīl
div1,2050-12-30,Tursko 3,DSCN0405-div1-zone_lqc_1l3_qkb,SUMMARY,summery_Croatian
div1,1891-08-04,Tursko 3,DSCN9347-div1-zone_o4q_cr1_zlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2212-div1-zone_osp_gyy_cmb,UNKNOWN,unknown
div1,1854-06-06,Tursko 3,DSCN0377-div1-zone_usv_nhf_pkb,HÜCCET,hüccet_sūret
div1,2050-12-30,Tursko 3,DSCN0377-div1-zone_cjy_shf_pkb,SUMMARY,summary_Croatian
div1,1804-04-09,Tursko 3,DSCN9353-div1-zone_jdn_4x1_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9353-div1-zone_pm4_lx1_zlb,SUMMARY,summary_Croatian
div1,1775-06-10,Tursko 1,DSCN1900-div1-zone_e53_pbx_cjb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1900-div1-zone_zdk_5bx_cjb,SUMMARY,summary_Croatian
div1,1788-05-28,Tursko 2,DSCN8924-div1-zone_jft_h5z_djb,TEZKIRE,tezkire_dīvānī
div1,2050-12-30,Tursko 2,DSCN8924-div1-zone_ink_n5z_djb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1914-div1-zone_dkp_ygx_cjb,FETVĀ,fetvā
div1,1736-05-10,Tursko 4,DSCN2038-div1-zone_hpr_4f4_bmb,EMIN,EMIN
div1,1849-12-30,Tursko 3,DSCN0149-div1-zone_o33_qsw_2jb,EMIN,EMIN_tapu_tezkire
div1,2050-12-30,Tursko 3,DSCN0149-div1-zone_gcm_5sw_2jb,SUMMARY,summary_Croatian
div1,1793-11-13,Tursko 4,DSCN2010-div1-zone_t5d_rxw_zlb,MÜRĀSELE,mürāsele
div1,1792-08-17,Tursko 3,DSCN9145-div1-zone_zbm_4mk_hlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9145-div1-zone_fxd_jmk_hlb,SUMMARY,summary_Croatian
div1,1767-05-27,Tursko 4,DSCN2004-div1-zone_aqr_c5w_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2004-div1-zone_w1j_f5w_zlb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2004-div1-zone_tfq_35w_zlb,SUMMARY,summary_Serbian
div1,1838-03-25,Tursko 3,DSCN0175-div1-zone_zrj_bnm_3jb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0175-div1-zone_ntf_gnm_3jb,SUMMARY,summary_Croatian
div1,1864-07-27,Tursko 8,DSCN0820-div1-zone_pgd_qbr_2mb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 8,DSCN0820-div1-zone_xtj_sbr_2mb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9192-div1-zone_ykf_k2q_h3b,TEZKIRE,tezkire
div1,1825-08-13,Tursko 4,DSCN2158-div1-zone_jcm_jsk_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2158-div1-zone_ncc_4sk_cmb,SUMMARY,summary_Croatian
div1,1833-05-18,Tursko 4,DSCN2164-div1-zone_ocb_rcy_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2164-div1-zone_ew1_vcy_cmb,SUMMARY,summary_Croatian
div1,1801-06-08,Tursko 3,DSCN9031-div1-zone_us2_kgp_xkb,TEZKIRE,edā_tezkire
div1,2050-12-30,Tursko 3,DSCN9031-div1-zone_mjm_3gp_xkb,SUMMARY,summary_Croatian
div1,1774-06-13,Tursko 3,DSCN9025-div1-zone_nsr_rx4_xkb,MÜRĀSELE,mürāsele
